icpsr	congress	dem	majority	female	afam	latino	votepct	dwnom1	meddist	chair	subchr	seniority	state_leg	south	s_bills	s_aic	s_abc	s_pass	all_bills	all_aic	all_abc	all_pass
14291	95	1	1	0	0	0	84	.112	.28150001	0	0	1	0	1	22	0	0	0	23	0	0	0
14291	96	1	1	0	0	0	78	.106	.245	0	0	2	0	1	13	0	1	1	15	1	2	2
14291	97	1	1	0	0	0	100	.098999999	.16	0	1	3	0	1	29	9	1	1	34	11	3	3
14291	98	1	1	0	0	0	97	.093000002	.219	0	0	4	0	1	29	16	9	9	37	22	14	14
14291	99	1	1	0	0	0	100	.086999997	.19	0	1	5	0	1	10	6	3	2	10	6	3	2
14400	95	1	1	0	0	0	84	-.44499999	.2755	0	0	1	0	0	19	1	1	0	23	1	1	0
14400	96	1	1	0	0	0	88	-.44800001	.30900002	0	0	2	0	0	6	1	1	1	9	1	2	2
14400	97	1	1	0	0	0	90	-.45199999	.391	0	0	3	0	0	5	0	0	0	8	0	1	1
14400	98	1	1	0	0	0	89	-.45500001	.32900003	0	0	4	0	0	11	3	0	0	14	5	2	2
14400	99	1	1	0	0	0	82	-.458	.35500002	0	0	5	0	0	7	1	0	0	9	2	1	0
14400	100	1	1	0	0	0	76	-.46200001	.33600003	0	0	6	0	0	7	1	1	1	7	1	1	1
14400	101	1	1	0	0	0	89	-.465	.3335	0	0	7	0	0	6	0	0	0	7	0	0	0
14401	95	1	1	0	0	0	57	-.30599999	.1365	0	0	1	1	0	7	0	0	0	7	0	0	0
14402	95	1	1	0	0	0	63	-.068000004	.1015	0	0	1	1	0	14	1	1	1	14	1	1	1
14402	96	1	1	0	0	0	60	-.075999998	.063000001	0	0	2	1	0	7	0	0	0	8	0	0	0
14402	97	1	1	0	0	0	76	-.083999999	.022999998	0	0	3	1	0	11	0	0	0	12	1	1	1
14402	98	1	1	0	0	0	100	-.092	.033999998	0	1	4	1	0	40	10	0	0	42	12	2	1
14402	99	1	1	0	0	0	76	-.1	.0029999984	0	1	5	1	0	10	4	1	0	12	6	3	2
14402	100	1	1	0	0	0	100	-.108	.017999997	0	1	6	1	0	12	7	0	0	14	9	2	2
14402	101	1	1	0	0	0	78	-.116	.015500003	0	1	7	1	0	15	4	2	1	19	8	5	4
14402	102	1	1	0	0	0	74	-.124	.027000003	0	1	8	1	0	8	2	0	0	12	5	4	4
14402	103	1	1	0	0	0	68	-.133	.024999999	0	1	9	1	0	6	1	1	1	7	2	2	2
14403	95	0	0	0	0	0	59	.48699999	.65649998	0	0	1	1	0	1	0	0	0	1	0	0	0
14403	96	0	0	0	0	0	66	.505	.64399999	0	0	2	1	0	2	0	0	0	3	0	0	0
14403	97	0	0	0	0	0	70	.52399999	.58499998	0	0	3	1	0	4	1	1	1	6	1	1	1
14403	98	0	0	0	0	0	72	.542	.66799998	0	0	4	1	0	4	2	1	1	6	3	2	2
14403	99	0	0	0	0	0	64	.56	.66299999	0	0	5	1	0	2	0	0	0	2	0	0	0
14403	100	0	0	0	0	0	60	.57800001	.704	0	0	6	1	0	4	0	0	0	5	0	1	1
14404	95	1	1	0	0	0	100	-.028000001	.1415	0	0	1	0	1	9	0	0	0	13	1	1	1
14404	96	1	1	0	0	0	100	-.022	.117	0	0	2	0	1	6	0	0	0	11	1	1	1
14404	97	1	1	0	0	0	80	-.016000001	.044999998	0	0	3	0	1	12	2	1	1	15	2	1	1
14404	98	1	1	0	0	0	100	-.0099999998	.116	0	1	4	0	1	13	1	0	0	13	1	0	0
14404	99	1	1	0	0	0	100	-.0049999999	.097999997	0	1	5	0	1	11	0	0	0	13	0	0	0
14404	100	1	1	0	0	0	67	.001	.127	0	1	6	0	1	15	2	1	0	18	3	3	1
14404	101	1	1	0	0	0	64	.0070000002	.13850001	0	1	7	0	1	9	0	0	0	9	0	0	0
14404	102	1	1	0	0	0	58	.012	.163	0	1	8	0	1	17	3	1	1	18	4	2	2
14405	95	1	1	0	0	0	60	-.52200001	.35250002	0	0	1	1	0	13	0	0	0	16	0	0	0
14405	96	1	1	0	0	0	66	-.509	.37	0	0	2	1	0	5	0	0	0	8	1	1	1
14405	97	1	1	0	0	0	63	-.49599999	.435	0	0	3	1	0	6	0	0	0	7	0	0	0
14405	98	1	1	0	0	0	60	-.48300001	.35700002	0	0	4	1	0	9	2	1	1	10	3	2	1
14405	99	1	1	0	0	0	62	-.47	.36700001	0	0	5	1	0	9	0	0	0	9	0	0	0
14405	100	1	1	0	0	0	66	-.45699999	.331	0	0	6	1	0	6	1	0	0	7	2	1	1
14405	101	1	1	0	0	0	64	-.44499999	.31349999	0	0	7	1	0	8	0	0	0	10	2	2	2
14405	102	1	1	0	0	0	62	-.43200001	.28100002	0	1	8	1	0	6	0	0	0	6	0	0	0
14405	103	1	1	0	0	0	56	-.419	.26100001	0	1	9	1	0	9	0	0	0	9	0	0	0
14405	104	1	0	0	0	0	49	-.40599999	.58899999	0	0	10	1	0	4	0	0	0	4	0	0	0
14406	95	1	1	0	0	0	73	-.23899999	.069499992	0	0	1	1	0	11	0	0	0	14	1	1	1
14406	96	1	1	0	0	0	81	-.23899999	.099999994	0	1	2	1	0	10	1	1	1	13	3	3	2
14406	97	1	1	0	0	0	72	-.23899999	.17799999	0	1	3	1	0	3	1	1	1	7	2	3	3
14407	95	1	1	0	0	0	53	-.58200002	.41250002	0	0	1	1	0	9	0	0	0	15	0	0	0
14407	96	1	1	0	0	0	55	-.579	.44	0	0	2	1	0	1	0	0	0	3	0	0	0
14407	97	1	1	0	0	0	55	-.57599998	.51499999	0	0	3	1	0	2	1	0	0	4	1	0	0
14407	98	1	1	0	0	0	66	-.57300001	.44700003	0	0	4	1	0	3	0	0	0	4	0	0	0
14407	99	1	1	0	0	0	58	-.56999999	.46700001	0	0	5	1	0	2	1	0	0	2	1	0	0
